0,sub_region_1,country,date,humidity,sun_hour,temp
10085,,Oman,28/01/20,48,7.2,20
10086,,Oman,29/01/20,43,8.7,21
10087,,Oman,30/01/20,48,8.7,22
10088,,Oman,31/01/20,50,8.7,22
10089,,Oman,01/02/20,54,8.7,23
10090,,Oman,02/02/20,62,8.7,24
10091,,Oman,03/02/20,60,8.7,24
10092,,Oman,04/02/20,52,8.7,22
10093,,Oman,05/02/20,52,8.7,22
10094,,Oman,06/02/20,52,8.7,22
10095,,Oman,07/02/20,48,8.7,23
10096,,Oman,08/02/20,57,8.7,24
10097,,Oman,09/02/20,60,8.7,25
10098,,Oman,10/02/20,64,8.7,25
10099,,Oman,11/02/20,67,8.7,24
10100,,Oman,12/02/20,71,7.2,23
10101,,Oman,13/02/20,58,11.6,21
10102,,Oman,14/02/20,55,11.6,22
10103,,Oman,15/02/20,50,11.6,23
10104,,Oman,16/02/20,53,11.6,24
10105,,Oman,17/02/20,47,11.6,24
10106,,Oman,18/02/20,50,11.6,24
10107,,Oman,19/02/20,49,11.6,26
10108,,Oman,20/02/20,49,11.6,27
10109,,Oman,21/02/20,57,11.6,26
10110,,Oman,22/02/20,75,11.6,25
10111,,Oman,23/02/20,78,11.6,25
10112,,Oman,24/02/20,70,11.6,26
10113,,Oman,25/02/20,63,11.6,27
10114,,Oman,26/02/20,60,11.6,30
10115,,Oman,27/02/20,64,11.6,25
10116,,Oman,28/02/20,66,11.6,23
10117,,Oman,29/02/20,58,11.6,25
10118,,Oman,01/03/20,58,11.6,26
10119,,Oman,02/03/20,60,11.6,25
10120,,Oman,03/03/20,56,11.6,26
10121,,Oman,04/03/20,57,11.6,24
10122,,Oman,05/03/20,49,10.2,23
10123,,Oman,06/03/20,44,11.6,24
10124,,Oman,07/03/20,42,11.6,26
10125,,Oman,08/03/20,49,11.6,26
10126,,Oman,09/03/20,54,11.6,26
10127,,Oman,10/03/20,49,11.6,22
10128,,Oman,11/03/20,33,11.6,24
10129,,Oman,12/03/20,36,11.6,25
10130,,Oman,13/03/20,41,11.6,26
10131,,Oman,14/03/20,43,7.4,27
10132,,Oman,15/03/20,48,11.6,27
10133,,Oman,16/03/20,63,11.6,25
10134,,Oman,17/03/20,67,11.6,25
10135,,Oman,18/03/20,61,11.6,26
10136,,Oman,19/03/20,54,11.6,27
10137,,Oman,20/03/20,53,11.6,30
10138,,Oman,21/03/20,57,10.2,28
10139,,Pakistan,22/01/20,67,8.7,15
10140,,Pakistan,23/01/20,48,8.7,18
10141,,Pakistan,24/01/20,35,8.7,17
10142,,Pakistan,25/01/20,47,8.7,18
10143,,Pakistan,26/01/20,57,8.7,19
10144,,Pakistan,27/01/20,52,5.5,18
10145,,Pakistan,28/01/20,75,3.9,13
10146,,Pakistan,29/01/20,79,5.5,14
10147,,Pakistan,30/01/20,66,8.7,17
10148,,Pakistan,31/01/20,57,8.7,17
10149,,Pakistan,01/02/20,56,8.7,18
10150,,Pakistan,02/02/20,44,8.7,19
10151,,Pakistan,03/02/20,43,8.7,18
10152,,Pakistan,04/02/20,56,3.9,13
10153,,Pakistan,05/02/20,53,8.7,18
10154,,Pakistan,06/02/20,51,8.7,16
10155,,Pakistan,07/02/20,50,8.7,20
10156,,Pakistan,08/02/20,40,8.7,21
10157,,Pakistan,09/02/20,39,8.7,22
10158,,Pakistan,10/02/20,43,8.7,22
10159,,Pakistan,11/02/20,48,7.2,19
10160,,Pakistan,12/02/20,56,8.7,21
10161,,Pakistan,13/02/20,63,7.2,20
10162,,Pakistan,14/02/20,53,8.7,21
10163,,Pakistan,15/02/20,36,8.7,24
10164,,Pakistan,16/02/20,39,8.7,24
10165,,Pakistan,17/02/20,33,8.7,25
10166,,Pakistan,18/02/20,30,8.7,25
10167,,Pakistan,19/02/20,44,7.2,22
10168,,Pakistan,20/02/20,60,4.2,19
10169,,Pakistan,21/02/20,48,8.7,24
10170,,Pakistan,22/02/20,51,8.7,23
10171,,Pakistan,23/02/20,45,8.7,24
10172,,Pakistan,24/02/20,39,8.7,24
10173,,Pakistan,25/02/20,39,11.6,26
10174,,Pakistan,26/02/20,33,11.6,25
10175,,Pakistan,27/02/20,38,11.6,26
10176,,Pakistan,28/02/20,60,5.8,23
10177,,Pakistan,29/02/20,71,7.3,21
10178,,Pakistan,01/03/20,56,11.6,25
10179,,Pakistan,02/03/20,49,11.6,25
10180,,Pakistan,03/03/20,46,11.6,25
10181,,Pakistan,04/03/20,55,5.9,21
10182,,Pakistan,05/03/20,74,5.9,18
10183,,Pakistan,06/03/20,82,5.9,14
10184,,Pakistan,07/03/20,87,5.9,13
10185,,Pakistan,08/03/20,71,7.3,19
10186,,Pakistan,09/03/20,54,11.6,20
10187,,Pakistan,10/03/20,47,11.6,23
10188,,Pakistan,11/03/20,54,11.6,22
10189,,Pakistan,12/03/20,66,6,21
10190,,Pakistan,13/03/20,66,6,19
10191,,Pakistan,14/03/20,55,10.2,21
10192,,Pakistan,15/03/20,52,11.6,23
10193,,Pakistan,16/03/20,52,11.6,24
10194,,Pakistan,17/03/20,49,11.6,26
10195,,Pakistan,18/03/20,50,11.6,26
10196,,Pakistan,19/03/20,51,7.4,27
10197,,Pakistan,20/03/20,57,8.8,26
10198,,Pakistan,21/03/20,64,6.1,24
10199,,Panama,22/01/20,82,5.9,30
10200,,Panama,23/01/20,89,8.8,28
10201,,Panama,24/01/20,82,5.9,30
10202,,Panama,25/01/20,79,11.6,30
10203,,Panama,26/01/20,77,11.6,31
10204,,Panama,27/01/20,85,8.8,29
10205,,Panama,28/01/20,82,8.8,30
10206,,Panama,29/01/20,81,10.2,30
10207,,Panama,30/01/20,81,10.2,31
10208,,Panama,31/01/20,81,7.3,30
10209,,Panama,01/02/20,85,7.3,29
10210,,Panama,02/02/20,82,11.6,31
10211,,Panama,03/02/20,81,8.8,30
10212,,Panama,04/02/20,81,7.3,30
10213,,Panama,05/02/20,79,10.2,31
10214,,Panama,06/02/20,79,11.6,32
10215,,Panama,07/02/20,79,10.2,32
10216,,Panama,08/02/20,77,11.6,32
10217,,Panama,09/02/20,79,11.6,31
10218,,Panama,10/02/20,79,11.6,32
10219,,Panama,11/02/20,79,11.6,32
10220,,Panama,12/02/20,79,10.2,32
10221,,Panama,13/02/20,79,11.6,32
10222,,Panama,14/02/20,79,10.2,32
10223,,Panama,15/02/20,79,11.6,31
10224,,Panama,16/02/20,79,8.8,31
10225,,Panama,17/02/20,79,7.4,31
10226,,Panama,18/02/20,79,8.8,31
10227,,Panama,19/02/20,80,8.8,32
10228,,Panama,20/02/20,79,7.4,32
10229,,Panama,21/02/20,78,10.2,32
10230,,Panama,22/02/20,77,11.6,31
10231,,Panama,23/02/20,77,10.2,31
10232,,Panama,24/02/20,76,7.4,30
10233,,Panama,25/02/20,78,8.8,29
10234,,Panama,26/02/20,77,11.6,34
10235,,Panama,27/02/20,76,11.6,33
10236,,Panama,28/02/20,76,11.6,32
10237,,Panama,29/02/20,75,11.6,32
10238,,Panama,01/03/20,73,11.6,32
10239,,Panama,02/03/20,76,10.2,32
10240,,Panama,03/03/20,78,8.8,31
10241,,Panama,04/03/20,77,11.6,32
10242,,Panama,05/03/20,75,10.2,32
10243,,Panama,06/03/20,76,8.8,32
10244,,Panama,07/03/20,75,8.8,33
10245,,Panama,08/03/20,75,11.6,32
10246,,Panama,09/03/20,76,11.6,32
10247,,Panama,10/03/20,75,11.6,33
10248,,Panama,11/03/20,74,10.2,33
10249,,Panama,12/03/20,72,11.6,33
10250,,Panama,13/03/20,74,11.6,34
10251,,Panama,14/03/20,74,11.6,33
10252,,Panama,15/03/20,75,10.2,33
10253,,Panama,16/03/20,72,11.6,33
10254,,Panama,17/03/20,73,10.2,34
10255,,Panama,18/03/20,75,8.8,32
10256,,Panama,19/03/20,76,11.6,32
10257,,Panama,20/03/20,75,6,32
10258,,Panama,21/03/20,74,11.6,31
10259,,Paraguay,22/01/20,80,8.3,31
10260,,Paraguay,23/01/20,70,9.5,30
10261,,Paraguay,24/01/20,50,13.2,37
10262,,Paraguay,25/01/20,40,13.2,40
10263,,Paraguay,26/01/20,33,13.2,42
10264,,Paraguay,27/01/20,33,13.2,38
10265,,Paraguay,28/01/20,35,13.2,39
10266,,Paraguay,29/01/20,64,12,38
10267,,Paraguay,30/01/20,87,8.2,29
10268,,Paraguay,31/01/20,65,13.2,34
10269,,Paraguay,01/02/20,60,13.1,36
10270,,Paraguay,02/02/20,65,12,36
10271,,Paraguay,03/02/20,59,13.1,37
10272,,Paraguay,04/02/20,57,13.1,37
10273,,Paraguay,05/02/20,68,10.7,36
10274,,Paraguay,06/02/20,62,13.1,38
10275,,Paraguay,07/02/20,59,12,39
10276,,Paraguay,08/02/20,55,13.1,38
10277,,Paraguay,09/02/20,57,13,37
10278,,Paraguay,10/02/20,48,13,36
10279,,Paraguay,11/02/20,39,13,38
10280,,Paraguay,12/02/20,55,13,37
10281,,Paraguay,13/02/20,55,13,38
10282,,Paraguay,14/02/20,59,13,38
10283,,Paraguay,15/02/20,81,11.9,33
10284,,Paraguay,16/02/20,78,9.4,35
10285,,Paraguay,17/02/20,56,12.9,39
10286,,Paraguay,18/02/20,62,12.9,37
10287,,Paraguay,19/02/20,66,12.9,40
10288,,Paraguay,20/02/20,53,12.9,35
10289,,Paraguay,21/02/20,43,12.9,28
10290,,Paraguay,22/02/20,41,12.9,29
10291,,Paraguay,23/02/20,42,12.8,37
10292,,Paraguay,24/02/20,43,12.8,34
10293,,Paraguay,25/02/20,63,11.9,35
10294,,Paraguay,26/02/20,52,12.8,34
10295,,Paraguay,27/02/20,38,12.8,35
10296,,Paraguay,28/02/20,40,12.8,37
10297,,Paraguay,29/02/20,40,12.8,36
10298,,Paraguay,01/03/20,40,12.7,37
10299,,Paraguay,02/03/20,40,12.7,37
10300,,Paraguay,03/03/20,48,12.7,37
10301,,Paraguay,04/03/20,39,12.7,39
10302,,Paraguay,05/03/20,33,12.7,39
10303,,Paraguay,06/03/20,28,12.7,44
10304,,Paraguay,07/03/20,33,12.7,40
10305,,Paraguay,08/03/20,39,12.6,39
10306,,Paraguay,09/03/20,44,12.6,39
10307,,Paraguay,10/03/20,36,12.6,42
10308,,Paraguay,11/03/20,37,12.6,39
10309,,Paraguay,12/03/20,40,12.6,40
10310,,Paraguay,13/03/20,45,11.8,40
10311,,Paraguay,14/03/20,40,12.6,42
10312,,Paraguay,15/03/20,36,12.5,43
10313,,Paraguay,16/03/20,51,11.8,41
10314,,Paraguay,17/03/20,43,12.5,41
10315,,Paraguay,18/03/20,73,10.5,35
10316,,Paraguay,19/03/20,76,9.1,29
10317,,Paraguay,20/03/20,43,12.5,32
10318,,Paraguay,21/03/20,40,12.5,38
10319,,Peru,22/01/20,75,12.8,25
10320,,Peru,23/01/20,69,12.8,27
10321,,Peru,24/01/20,69,12.8,27
10322,,Peru,25/01/20,70,11.8,26
10323,,Peru,26/01/20,74,12.4,26
10324,,Peru,27/01/20,79,11.6,26
10325,,Peru,28/01/20,78,10.3,26
10326,,Peru,29/01/20,79,8.9,25
10327,,Peru,30/01/20,73,11.6,27
10328,,Peru,31/01/20,76,11.6,26
10329,,Peru,01/02/20,78,10.2,26
10330,,Peru,02/02/20,77,11.6,26
10331,,Peru,03/02/20,77,11.6,25
10332,,Peru,04/02/20,78,10.2,25
10333,,Peru,05/02/20,77,10.2,25
10334,,Peru,06/02/20,75,11.6,25
10335,,Peru,07/02/20,73,11.6,26
10336,,Peru,08/02/20,75,8.9,25
10337,,Peru,09/02/20,75,11.6,25
10338,,Peru,10/02/20,76,11.6,25
10339,,Peru,11/02/20,77,11.6,25
10340,,Peru,12/02/20,78,11.6,25
10341,,Peru,13/02/20,79,8.9,24
10342,,Peru,14/02/20,76,11.6,25
10343,,Peru,15/02/20,77,11.6,25
10344,,Peru,16/02/20,75,8.9,26
10345,,Peru,17/02/20,75,11.6,25
10346,,Peru,18/02/20,75,11.6,26
10347,,Peru,19/02/20,77,11.6,26
10348,,Peru,20/02/20,79,11.6,26
10349,,Peru,21/02/20,77,10.2,26
10350,,Peru,22/02/20,70,10.2,27
10351,,Peru,23/02/20,67,11.6,27
10352,,Peru,24/02/20,69,11.6,27
10353,,Peru,25/02/20,73,11.6,27
10354,,Peru,26/02/20,80,6.1,25
10355,,Peru,27/02/20,80,6.1,25
10356,,Peru,28/02/20,74,11.6,26
10357,,Peru,29/02/20,74,11.6,26
10358,,Peru,01/03/20,72,11.6,27
10359,,Peru,02/03/20,75,11.6,26
10360,,Peru,03/03/20,72,11.6,27
10361,,Peru,04/03/20,75,11.6,26
10362,,Peru,05/03/20,76,11.6,26
10363,,Peru,06/03/20,78,11.6,26
10364,,Peru,07/03/20,78,11.6,25
10365,,Peru,08/03/20,74,11.6,26
10366,,Peru,09/03/20,70,11.6,26
10367,,Peru,10/03/20,73,11.6,26
10368,,Peru,11/03/20,72,11.6,26
10369,,Peru,12/03/20,72,11.6,27
10370,,Peru,13/03/20,72,11.6,27
10371,,Peru,14/03/20,76,11.6,26
10372,,Peru,15/03/20,77,11.6,26
10373,,Peru,16/03/20,77,10.2,26
10374,,Peru,17/03/20,75,11.6,26
10375,,Peru,18/03/20,70,11.6,27
10376,,Peru,19/03/20,76,11.6,25
10377,,Peru,20/03/20,76,8.8,26
10378,,Peru,21/03/20,70,11.6,26
10379,,Philippines,22/01/20,65,7.2,29
10380,,Philippines,23/01/20,65,8.7,31
10381,,Philippines,24/01/20,73,5.7,28
10382,,Philippines,25/01/20,72,7.2,30
10383,,Philippines,26/01/20,72,8.7,31
10384,,Philippines,27/01/20,68,8.7,32
10385,,Philippines,28/01/20,65,8.7,34
10386,,Philippines,29/01/20,63,8.7,31
10387,,Philippines,30/01/20,65,8.7,30
10388,,Philippines,31/01/20,69,7.2,28
10389,,Philippines,01/02/20,67,8.7,28
10390,,Philippines,02/02/20,70,5.7,26
10391,,Philippines,03/02/20,67,7.2,27
10392,,Philippines,04/02/20,64,8.7,28
10393,,Philippines,05/02/20,69,7.2,30
10394,,Philippines,06/02/20,69,5.7,29
10395,,Philippines,07/02/20,69,7.2,32
10396,,Philippines,08/02/20,68,5.7,31
10397,,Philippines,09/02/20,69,4.3,27
10398,,Philippines,10/02/20,65,7.2,28
10399,,Philippines,11/02/20,64,8.7,30
10400,,Philippines,12/02/20,65,8.7,32
10401,,Philippines,13/02/20,68,8.7,29
10402,,Philippines,14/02/20,69,10.2,30
10403,,Philippines,15/02/20,67,11.6,32
10404,,Philippines,16/02/20,65,11.6,34
10405,,Philippines,17/02/20,64,10.2,32
10406,,Philippines,18/02/20,66,7.3,28
10407,,Philippines,19/02/20,64,11.6,30
10408,,Philippines,20/02/20,63,11.6,29
10409,,Philippines,21/02/20,64,11.6,29
10410,,Philippines,22/02/20,63,11.6,30
10411,,Philippines,23/02/20,66,7.3,29
10412,,Philippines,24/02/20,66,8.8,31
10413,,Philippines,25/02/20,65,10.2,31
10414,,Philippines,26/02/20,64,11.6,32
10415,,Philippines,27/02/20,64,11.6,31
10416,,Philippines,28/02/20,65,11.6,31
10417,,Philippines,29/02/20,65,11.6,31
10418,,Philippines,01/03/20,65,11.6,31
10419,,Philippines,02/03/20,62,11.6,32
10420,,Philippines,03/03/20,67,11.6,31
10421,,Philippines,04/03/20,67,11.6,31
10422,,Philippines,05/03/20,64,11.6,33
10423,,Philippines,06/03/20,64,10.2,31
10424,,Philippines,07/03/20,67,8.8,32
10425,,Philippines,08/03/20,68,8.8,34
10426,,Philippines,09/03/20,70,10.2,34
10427,,Philippines,10/03/20,66,10.2,35
10428,,Philippines,11/03/20,66,8.8,32
10429,,Philippines,12/03/20,62,11.6,33
10430,,Philippines,13/03/20,64,11.6,34
10431,,Philippines,14/03/20,61,11.6,34
10432,,Philippines,15/03/20,66,6,31
10433,,Philippines,16/03/20,65,8.8,31
10434,,Philippines,17/03/20,65,11.6,31
10435,,Philippines,18/03/20,65,11.6,33
10436,,Philippines,19/03/20,62,11.6,33
10437,,Philippines,20/03/20,63,12.1,33
10438,,Philippines,21/03/20,63,12.1,34
10439,,Poland,22/01/20,73,3.3,6
10440,,Poland,23/01/20,81,8.7,4
10441,,Poland,24/01/20,75,6.9,3
10442,,Poland,25/01/20,74,3.3,3
10443,,Poland,26/01/20,73,3.3,3
10444,,Poland,27/01/20,70,3.3,4
10445,,Poland,28/01/20,78,3.3,5
10446,,Poland,29/01/20,87,3.3,2
10447,,Poland,30/01/20,87,3.4,5
10448,,Poland,31/01/20,82,3.4,8
10449,,Poland,01/02/20,87,3.4,11
10450,,Poland,02/02/20,75,3.4,7
10451,,Poland,03/02/20,79,5.2,5
10452,,Poland,04/02/20,86,3.4,6
10453,,Poland,05/02/20,65,8.7,2
10454,,Poland,06/02/20,84,3.5,4
10455,,Poland,07/02/20,56,8.7,1
10456,,Poland,08/02/20,45,8.7,4
10457,,Poland,09/02/20,68,8.7,6
10458,,Poland,10/02/20,66,3.5,10
10459,,Poland,11/02/20,74,3.5,4
10460,,Poland,12/02/20,75,3.7,4
10461,,Poland,13/02/20,72,5.4,4
10462,,Poland,14/02/20,90,3.7,3
10463,,Poland,15/02/20,78,7,5
10464,,Poland,16/02/20,64,8.7,10
10465,,Poland,17/02/20,59,3.8,12
10466,,Poland,18/02/20,73,3.8,8
10467,,Poland,19/02/20,72,8.7,8
10468,,Poland,20/02/20,73,3.8,6
10469,,Poland,21/02/20,78,3.8,6
10470,,Poland,22/02/20,65,8.7,8
10471,,Poland,23/02/20,75,4,8
10472,,Poland,24/02/20,71,5.6,6
10473,,Poland,25/02/20,87,4,9
10474,,Poland,26/02/20,71,5.6,8
10475,,Poland,27/02/20,73,4.1,4
10476,,Poland,28/02/20,72,4.1,5
10477,,Poland,29/02/20,68,7.2,7
10478,,Poland,01/03/20,69,5.6,10
10479,,Poland,02/03/20,86,4.1,7
10480,,Poland,03/03/20,77,4.1,13
10481,,Poland,04/03/20,70,4.2,6
10482,,Poland,05/03/20,62,8.7,9
10483,,Poland,06/03/20,69,4.2,7
10484,,Poland,07/03/20,78,4.2,8
10485,,Poland,08/03/20,75,4.2,7
10486,,Poland,09/03/20,64,5.7,8
10487,,Poland,10/03/20,70,4.2,11
10488,,Poland,11/03/20,66,5.9,11
10489,,Poland,12/03/20,68,5.9,14
10490,,Poland,13/03/20,58,7.3,9
10491,,Poland,14/03/20,51,5.9,5
10492,,Poland,15/03/20,36,11.6,7
10493,,Poland,16/03/20,42,8.8,10
10494,,Poland,17/03/20,64,11.6,13
10495,,Poland,18/03/20,66,11.6,16
10496,,Poland,19/03/20,76,10.2,14
10497,,Poland,20/03/20,62,6.1,8
10498,,Poland,21/03/20,57,6.1,6
10499,,Portugal,22/01/20,74,3.7,12
10500,,Portugal,23/01/20,83,5.4,13
10501,,Portugal,24/01/20,82,7.1,14
10502,,Portugal,25/01/20,80,8.7,14
10503,,Portugal,26/01/20,78,7.1,15
10504,,Portugal,27/01/20,87,3.8,15
10505,,Portugal,28/01/20,90,3.8,16
10506,,Portugal,29/01/20,88,3.8,15
10507,,Portugal,30/01/20,86,3.8,16
10508,,Portugal,31/01/20,91,3.8,18
10509,,Portugal,01/02/20,91,3.8,18
10510,,Portugal,02/02/20,83,8.7,20
10511,,Portugal,03/02/20,78,10.6,22
10512,,Portugal,04/02/20,68,10.6,22
10513,,Portugal,05/02/20,72,10.6,18
10514,,Portugal,06/02/20,81,8.5,17
10515,,Portugal,07/02/20,87,8.5,17
10516,,Portugal,08/02/20,85,5.4,16
10517,,Portugal,09/02/20,77,8.5,16
10518,,Portugal,10/02/20,84,10,17
10519,,Portugal,11/02/20,82,10,17
10520,,Portugal,12/02/20,81,8.5,16
10521,,Portugal,13/02/20,85,7,17
10522,,Portugal,14/02/20,79,10.1,18
10523,,Portugal,15/02/20,73,10.8,17
10524,,Portugal,16/02/20,83,10.9,17
10525,,Portugal,17/02/20,82,8.5,16
10526,,Portugal,18/02/20,69,10.9,14
10527,,Portugal,19/02/20,64,10.9,18
10528,,Portugal,20/02/20,68,11,18
10529,,Portugal,21/02/20,66,11,19
10530,,Portugal,22/02/20,61,11,20
10531,,Portugal,23/02/20,58,11,23
10532,,Portugal,24/02/20,65,11.1,20
10533,,Portugal,25/02/20,80,5.5,15
10534,,Portugal,26/02/20,72,11.1,15
10535,,Portugal,27/02/20,75,11.1,18
10536,,Portugal,28/02/20,63,11.2,16
10537,,Portugal,29/02/20,78,8.6,17
10538,,Portugal,01/03/20,85,5.6,17
10539,,Portugal,02/03/20,70,11.2,15
10540,,Portugal,03/03/20,81,5.6,18
10541,,Portugal,04/03/20,84,8.6,17
10542,,Portugal,05/03/20,75,10.1,16
10543,,Portugal,06/03/20,67,11.3,15
10544,,Portugal,07/03/20,65,11.4,20
10545,,Portugal,08/03/20,75,11.6,17
10546,,Portugal,09/03/20,73,11.6,18
10547,,Portugal,10/03/20,64,11.6,23
10548,,Portugal,11/03/20,62,11.6,24
10549,,Portugal,12/03/20,74,10.2,19
10550,,Portugal,13/03/20,80,11.6,17
10551,,Portugal,14/03/20,73,11.6,22
10552,,Portugal,15/03/20,70,10.2,16
10553,,Portugal,16/03/20,62,11.6,14
10554,,Portugal,17/03/20,60,10.2,16
10555,,Portugal,18/03/20,65,11.6,21
10556,,Portugal,19/03/20,70,10.2,20
10557,,Portugal,20/03/20,80,6.1,14
10558,,Portugal,21/03/20,73,6.1,16
10559,,Puerto Rico,22/01/20,,,
10560,,Puerto Rico,23/01/20,,,
10561,,Puerto Rico,24/01/20,,,
10562,,Puerto Rico,25/01/20,,,
10563,,Puerto Rico,26/01/20,,,
10564,,Puerto Rico,27/01/20,,,
10565,,Puerto Rico,28/01/20,,,
10566,,Puerto Rico,29/01/20,,,
10567,,Puerto Rico,30/01/20,,,
10568,,Puerto Rico,31/01/20,,,
10569,,Puerto Rico,01/02/20,,,
10570,,Puerto Rico,02/02/20,,,
10571,,Puerto Rico,03/02/20,,,
10572,,Puerto Rico,04/02/20,,,
10573,,Puerto Rico,05/02/20,,,
10574,,Puerto Rico,06/02/20,,,
10575,,Puerto Rico,07/02/20,,,
10576,,Puerto Rico,08/02/20,,,
10577,,Puerto Rico,09/02/20,,,
10578,,Puerto Rico,10/02/20,,,
10579,,Puerto Rico,11/02/20,,,
10580,,Puerto Rico,12/02/20,,,
10581,,Puerto Rico,13/02/20,,,
10582,,Puerto Rico,14/02/20,,,
10583,,Puerto Rico,15/02/20,,,
10584,,Puerto Rico,16/02/20,,,
10585,,Puerto Rico,17/02/20,,,
10586,,Puerto Rico,18/02/20,,,
10587,,Puerto Rico,19/02/20,,,
10588,,Puerto Rico,20/02/20,,,
10589,,Puerto Rico,21/02/20,,,
10590,,Puerto Rico,22/02/20,,,
10591,,Puerto Rico,23/02/20,,,
10592,,Puerto Rico,24/02/20,,,
10593,,Puerto Rico,25/02/20,,,
10594,,Puerto Rico,26/02/20,,,
10595,,Puerto Rico,27/02/20,,,
10596,,Puerto Rico,28/02/20,,,
10597,,Puerto Rico,29/02/20,,,
10598,,Puerto Rico,01/03/20,,,
10599,,Puerto Rico,02/03/20,,,
10600,,Puerto Rico,03/03/20,,,
10601,,Puerto Rico,04/03/20,,,
10602,,Puerto Rico,05/03/20,,,
10603,,Puerto Rico,06/03/20,,,
10604,,Puerto Rico,07/03/20,,,
10605,,Puerto Rico,08/03/20,,,
10606,,Puerto Rico,09/03/20,,,
10607,,Puerto Rico,10/03/20,,,
10608,,Puerto Rico,11/03/20,,,
10609,,Puerto Rico,12/03/20,,,
10610,,Puerto Rico,13/03/20,,,
10611,,Puerto Rico,14/03/20,,,
10612,,Puerto Rico,15/03/20,,,
10613,,Puerto Rico,16/03/20,,,
10614,,Puerto Rico,17/03/20,,,
10615,,Puerto Rico,18/03/20,,,
10616,,Puerto Rico,19/03/20,,,
10617,,Puerto Rico,20/03/20,,,
10618,,Qatar,22/01/20,61,8.7,21
10619,,Qatar,23/01/20,72,4.1,18
10620,,Qatar,24/01/20,56,8.7,19
10621,,Qatar,25/01/20,48,8.7,21
10622,,Qatar,26/01/20,54,8.7,16
10623,,Qatar,27/01/20,62,8.7,17
10624,,Qatar,28/01/20,63,8.7,20
10625,,Qatar,29/01/20,60,5.6,19
10626,,Qatar,30/01/20,50,8.7,21
10627,,Qatar,31/01/20,51,8.7,20
10628,,Qatar,01/02/20,56,8.7,21
10629,,Qatar,02/02/20,61,8.7,21
10630,,Qatar,03/02/20,53,8.7,20
10631,,Qatar,04/02/20,57,8.7,20
10632,,Qatar,05/02/20,59,8.7,22
10633,,Qatar,06/02/20,48,8.7,23
10634,,Qatar,07/02/20,46,8.7,24
10635,,Qatar,08/02/20,55,8.7,25
10636,,Qatar,09/02/20,58,8.7,26
10637,,Qatar,10/02/20,59,8.7,20
10638,,Qatar,11/02/20,57,7.2,18
10639,,Qatar,12/02/20,56,8.7,15
10640,,Qatar,13/02/20,63,8.7,18
10641,,Qatar,14/02/20,63,8.7,21
10642,,Qatar,15/02/20,57,8.7,23
10643,,Qatar,16/02/20,66,8.7,22
10644,,Qatar,17/02/20,63,8.7,23
10645,,Qatar,18/02/20,49,8.7,25
10646,,Qatar,19/02/20,46,8.7,25
10647,,Qatar,20/02/20,49,8.7,27
10648,,Qatar,21/02/20,58,8.7,23
10649,,Qatar,22/02/20,62,8.7,23
10650,,Qatar,23/02/20,75,8.7,24
10651,,Qatar,24/02/20,63,8.7,26
10652,,Qatar,25/02/20,61,8.7,26
10653,,Qatar,26/02/20,50,10.1,24
10654,,Qatar,27/02/20,51,11.6,22
10655,,Qatar,28/02/20,59,11.6,23
10656,,Qatar,29/02/20,58,11.6,24
10657,,Qatar,01/03/20,56,11.6,24
10658,,Qatar,02/03/20,56,11.6,24
10659,,Qatar,03/03/20,53,11.6,23
10660,,Qatar,04/03/20,47,11.6,23
10661,,Qatar,05/03/20,55,11.6,24
10662,,Qatar,06/03/20,58,11.6,23
10663,,Qatar,07/03/20,51,11.6,25
10664,,Qatar,08/03/20,53,11.6,27
10665,,Qatar,09/03/20,54,11.6,24
10666,,Qatar,10/03/20,63,11.6,25
10667,,Qatar,11/03/20,61,11.6,24
10668,,Qatar,12/03/20,46,11.6,25
10669,,Qatar,13/03/20,49,10.2,24
10670,,Qatar,14/03/20,50,11.6,27
10671,,Qatar,15/03/20,47,11.6,27
10672,,Qatar,16/03/20,59,11.6,27
10673,,Qatar,17/03/20,66,11.6,25
10674,,Qatar,18/03/20,64,11.6,27
10675,,Qatar,19/03/20,61,7.4,30
10676,,Qatar,20/03/20,66,11.6,26
10677,,Qatar,21/03/20,69,6,25
10678,,Congo,22/01/20,69,8.8,33
10679,,Congo,23/01/20,64,11.6,36
10680,,Congo,24/01/20,67,6.1,34
10681,,Congo,25/01/20,66,8.8,34
10682,,Congo,26/01/20,59,8.8,37
10683,,Congo,27/01/20,68,7.5,33
10684,,Congo,28/01/20,67,7.5,33
10685,,Congo,29/01/20,64,8.8,35
10686,,Congo,30/01/20,66,6.1,36
10687,,Congo,31/01/20,66,10.2,35
10688,,Congo,01/02/20,67,8.8,34
10689,,Congo,02/02/20,68,7.5,34
10690,,Congo,03/02/20,73,7.5,31
10691,,Congo,04/02/20,84,6.1,24
10692,,Congo,05/02/20,68,10.2,34
10693,,Congo,06/02/20,66,8.8,36
10694,,Congo,07/02/20,63,11.6,35
10695,,Congo,08/02/20,71,8.8,34
10696,,Congo,09/02/20,69,10.2,34
10697,,Congo,10/02/20,73,10.2,30
10698,,Congo,11/02/20,67,8.8,35
10699,,Congo,12/02/20,68,6.1,34
10700,,Congo,13/02/20,65,7.5,35
10701,,Congo,14/02/20,66,8.8,34
10702,,Congo,15/02/20,69,8.8,34
10703,,Congo,16/02/20,66,11.6,34
10704,,Congo,17/02/20,76,8.8,28
